log_date,game_date,pitcher_name,team,opp_team,home_team,away_team,pred_k,has_line,book_line,book_side,best_book,best_odds,book_implied,model_prob_book_line,edge_book,pp_line,pp_side,model_prob_pp_line,edge_pp,game_pk,pitcher,actual_k,hit_book_side
2026-06-18,2026-06-17,Nolan McLean,NYM,CIN,CIN,NYM,6.144628528617069,1,6.5,under,draftkings,-124.0,0.5535714285714286,0.5625168521708426,0.0089,6.0,under,0.5625168521708426,0.0191,824503,690997,9,0
2026-06-18,2026-06-17,Javier Assad,CHC,COL,CHC,COL,4.091873699078736,1,4.5,under,fanduel,-138.0,0.5798319327731093,0.5886009626345099,0.0088,4.0,under,0.5886009626345099,0.0452,824668,665871,1,1
2026-06-18,2026-06-17,Shane McClanahan,TB,LAD,LAD,TB,4.720831444256255,1,4.5,over,prophetx,101.0,0.4975124378109453,0.5028117784446947,0.0053,4.5,over,0.5028117784446947,-0.0406,823940,663556,3,0
2026-06-18,2026-06-17,Anthony Kay,CWS,NYY,NYY,CWS,4.51610078489679,1,4.5,under,draftkings,-107.0,0.5169082125603864,0.5208864367665569,0.004,4.5,under,0.5208864367665569,-0.0225,823536,641743,2,1
2026-06-18,2026-06-17,Kyle Leahy,STL,SD,STL,SD,3.935381653019365,1,3.5,over,prophetx,-120.0,0.5454545454545454,0.5454270332645742,-0.0,4.0,under,0.6302556533695522,0.0869,823044,681517,7,1
2026-06-18,2026-06-17,Braxton Ashcraft,PIT,ATH,ATH,PIT,5.52979752014469,1,5.5,under,novig,-107.0,0.5169082125603864,0.5167390909770646,-0.0002,5.5,under,0.5167390909770646,-0.0266,824992,677952,7,0
2026-06-18,2026-06-17,George Kirby,SEA,BAL,SEA,BAL,6.019365851060757,1,6.5,under,novig,-140.0,0.5833333333333334,0.5819763446955334,-0.0014,6.0,under,0.5819763446955334,0.0386,823127,669923,5,1
2026-06-18,2026-06-17,Carlos Rodón,NYY,CWS,NYY,CWS,5.89291763503491,1,5.5,over,novig,-115.0,0.5348837209302325,0.5321057669842705,-0.0028,6.0,under,0.6122937102858221,0.0689,823536,607074,7,1
2026-06-18,2026-06-17,Luinder Avila,KC,WSH,WSH,KC,3.373949365119454,0,,,,,,,,,,,,822721,679883,5,-2
2026-06-18,2026-06-17,Grant Holmes,ATL,SF,ATL,SF,4.197990560035706,0,,,,,,,,,,,,824912,656550,2,-2
2026-06-18,2026-06-17,Adrian Houser,SF,ATL,ATL,SF,3.848462953041846,0,,,,,,,,,,,,824912,605288,2,-2
2026-06-18,2026-06-17,Bradgley Rodriguez,SD,STL,STL,SD,1.3794703729103528,0,,,,,,,,,,,,823044,699134,1,-2
2026-06-18,2026-06-17,Sam Aldegheri,LAA,AZ,AZ,LAA,4.164731868571308,0,,,,,,,,2.5,over,0.7565487564040142,0.2132,825072,691951,1,-2
2026-06-18,2026-06-17,JR Ritchie,ATL,SF,ATL,SF,4.744699568268513,0,,,,,,,,3.5,over,0.6775650564595308,0.1342,824913,702275,4,-2
2026-06-18,2026-06-17,Sean Sullivan,COL,CHC,CHC,COL,1.390008522727317,0,,,,,,,,3.5,under,0.902655608921252,0.3593,824668,807743,2,-2
2026-06-19,2026-06-18,Sean Manaea,NYM,PHI,PHI,NYM,2.1680404341095256,1,5.5,under,prophetx,-130.0,0.5652173913043478,0.8324046336260651,0.2672,,,,,823448,640455,5,1
2026-06-19,2026-06-18,Trey Yesavage,TOR,BOS,BOS,TOR,4.278397567997857,1,7.5,under,draftkings,-105.0,0.5121951219512195,0.7553408301693283,0.2431,,,,,824748,702056,6,1
2026-06-19,2026-06-18,Joe Ryan,MIN,TEX,TEX,MIN,5.324602154885751,1,6.5,under,novig,104.0,0.4901960784313725,0.6081178727919961,0.1179,,,,,822889,657746,7,0
2026-06-19,2026-06-18,Noah Cameron,KC,STL,KC,STL,5.310083476314388,1,4.5,over,prophetx,125.0,0.4444444444444444,0.5421199022027481,0.0977,,,,,824098,702070,6,1
2026-06-19,2026-06-18,Landen Roupp,SF,ATL,ATL,SF,6.028902544200392,1,5.5,over,novig,141.0,0.4149377593360996,0.5005655007647023,0.0856,,,,,824911,694738,-1,-2
2026-06-19,2026-06-18,Gage Jump,ATH,LAA,ATH,LAA,4.829946748032445,1,5.5,under,betopenly,-104.0,0.5098039215686274,0.5831809189809497,0.0734,,,,,824989,695611,7,0
2026-06-19,2026-06-18,Jack Leiter,TEX,MIN,TEX,MIN,6.142984759674388,1,5.5,over,novig,120.0,0.4545454545454545,0.5278744602805577,0.0733,,,,,822889,683004,4,0
2026-06-19,2026-06-18,Matthew Liberatore,STL,KC,KC,STL,4.507209854672188,1,4.5,over,novig,153.0,0.3952569169960474,0.4463702681218156,0.0511,,,,,824098,669461,2,0
2026-06-19,2026-06-18,Sean Burke,CWS,NYY,NYY,CWS,4.783204249286791,1,5.5,under,novig,-125.0,0.5555555555555556,0.6010518613641751,0.0455,,,,,823533,680732,8,0
2026-06-19,2026-06-18,Parker Messick,CLE,MIL,MIL,CLE,3.878500130965892,1,4.5,under,betmgm,-125.0,0.5555555555555556,0.5892426957935251,0.0337,,,,,823772,800048,9,0
2026-06-19,2026-06-18,Aaron Nola,PHI,NYM,PHI,NYM,5.381890555798447,1,5.5,over,novig,130.0,0.4347826086956521,0.447683263664309,0.0129,,,,,823448,605400,6,1
2026-06-19,2026-06-18,Sonny Gray,BOS,TOR,BOS,TOR,3.802504119074064,1,3.5,over,draftkings,105.0,0.4878048780487805,0.4990035363891775,0.0112,,,,,824748,543243,4,1
2026-06-19,2026-06-18,Martín Pérez,ATL,SF,ATL,SF,4.490009910773336,1,4.5,over,novig,122.0,0.4504504504504504,0.4610348398486949,0.0106,,,,,824911,527048,-1,-2
2026-06-19,2026-06-18,Shane Baz,BAL,SEA,SEA,BAL,5.1630705137370185,1,5.5,under,bovada,-130.0,0.5652173913043478,0.5694790527075041,0.0043,,,,,823125,669358,9,0
2026-06-19,2026-06-18,Ryan Weathers,NYY,CWS,NYY,CWS,5.757400829269355,1,5.5,over,novig,-102.0,0.504950495049505,0.5087884594407817,0.0038,,,,,823533,677960,8,1
2026-06-19,2026-06-18,Bryan Woo,SEA,BAL,SEA,BAL,6.504446614075156,1,6.5,over,novig,113.0,0.4694835680751174,0.4709534408285772,0.0015,,,,,823125,693433,9,1
2026-06-19,2026-06-18,Shane Drohan,MIL,CLE,MIL,CLE,5.341144011055132,1,5.5,over,draftkings,115.0,0.4651162790697674,0.4456444779539536,-0.0195,,,,,823772,675660,3,0
2026-06-20,2026-06-19,Ben Brown,CHC,TOR,CHC,TOR,5.010689179526283,0,,,,,,,,,,,,824663,676962,4,-2
2026-06-20,2026-06-19,Kevin Gausman,TOR,CHC,CHC,TOR,4.643898683114436,0,,,,,,,,,,,,824663,592332,3,-2
2026-06-20,2026-06-19,Tarik Skubal,DET,CWS,DET,CWS,6.022164904604484,0,,,,,,,,,,,,824264,669373,8,-2
2026-06-20,2026-06-19,Brandon Eisert,CWS,DET,DET,CWS,1.5951304024003563,0,,,,,,,,,,,,824264,685126,2,-2
2026-06-20,2026-06-19,Cam Schlittler,NYY,CIN,NYY,CIN,6.697501525693072,0,,,,,,,,,,,,823534,693645,13,-2
2026-06-20,2026-06-19,Rhett Lowder,CIN,NYY,NYY,CIN,3.787168580083697,0,,,,,,,,,,,,823534,695076,5,-2
2026-06-20,2026-06-19,Griffin Jax,TB,WSH,TB,WSH,4.446941408859868,0,,,,,,,,,,,,822966,643377,5,-2
2026-06-20,2026-06-19,PJ Poulin,WSH,TB,TB,WSH,1.5265575895659451,0,,,,,,,,,,,,822966,676571,1,-2
2026-06-20,2026-06-19,Lake Bachar,MIA,SF,MIA,SF,3.55055579542893,0,,,,,,,,,,,,823853,669199,1,-2
2026-06-20,2026-06-19,Landen Roupp,SF,MIA,MIA,SF,5.988367209428506,0,,,,,,,,,,,,823853,694738,7,-2
2026-06-20,2026-06-19,Martín Pérez,ATL,MIL,ATL,MIL,4.229726251813783,0,,,,,,,,,,,,824910,527048,5,-2
2026-06-20,2026-06-19,Jacob Misiorowski,MIL,ATL,ATL,MIL,7.3795871597656335,0,,,,,,,,,,,,824910,694819,7,-2
2026-06-20,2026-06-19,Jacob deGrom,TEX,SD,TEX,SD,6.750721158672245,0,,,,,,,,,,,,822886,594798,9,-2
2026-06-20,2026-06-19,Randy Vásquez,SD,TEX,TEX,SD,3.900012289876441,0,,,,,,,,,,,,822886,681190,1,-2
2026-06-20,2026-06-19,Tatsuya Imai,HOU,CLE,HOU,CLE,5.915318086971248,0,,,,,,,,,,,,824179,837227,11,-2
2026-06-20,2026-06-19,Tanner Bibee,CLE,HOU,HOU,CLE,4.107018162387822,0,,,,,,,,,,,,824179,676440,7,-2
2026-06-20,2026-06-19,Seth Lugo,KC,STL,KC,STL,3.5871697648761054,0,,,,,,,,,,,,824097,607625,0,-2
2026-06-20,2026-06-19,Michael McGreevy,STL,KC,KC,STL,3.7818372170916734,0,,,,,,,,,,,,824097,700241,2,-2
2026-06-20,2026-06-19,Kyle Freeland,COL,PIT,COL,PIT,4.296015628883041,0,,,,,,,,,,,,824345,607536,8,-2
2026-06-20,2026-06-19,Bubba Chandler,PIT,COL,COL,PIT,4.551763423776141,0,,,,,,,,,,,,824345,696149,1,-2
2026-06-20,2026-06-19,Jeffrey Springs,ATH,LAA,ATH,LAA,4.876804360113696,0,,,,,,,,,,,,824990,605488,4,-2
2026-06-20,2026-06-19,José Soriano,LAA,ATH,ATH,LAA,6.045143219688844,0,,,,,,,,,,,,824990,667755,6,-2
2026-06-20,2026-06-19,Michael Soroka,AZ,MIN,AZ,MIN,4.906358660277295,0,,,,,,,,,,,,825069,647336,0,-2
2026-06-20,2026-06-19,Connor Prielipp,MIN,AZ,AZ,MIN,4.153696689455248,0,,,,,,,,,,,,825069,687570,4,-2
2026-06-20,2026-06-19,Roki Sasaki,LAD,BAL,LAD,BAL,6.2552484357376335,0,,,,,,,,,,,,823936,808963,6,-2
2026-06-20,2026-06-19,Trey Gibson,BAL,LAD,LAD,BAL,4.160832080012391,0,,,,,,,,,,,,823936,694346,8,-2
2026-06-20,2026-06-19,Bryce Miller,SEA,BOS,SEA,BOS,6.1873262007691245,0,,,,,,,,,,,,823124,682243,7,-2
2026-06-20,2026-06-19,Ranger Suarez,BOS,SEA,SEA,BOS,4.6799441592184925,0,,,,,,,,,,,,823124,624133,5,-2
2026-06-21,2026-06-20,Troy Melton,DET,CWS,DET,CWS,3.810812765874021,1,4.5,over,pinnacle,122.0,0.4504504504504504,0.4295265957609715,-0.0209,4.0,under,0.5704734042390285,0.0271,824263,675512,5,1
2026-06-21,2026-06-20,Sean Newcomb,CWS,DET,DET,CWS,1.3448362961897014,0,,,,,,,,,,,,824263,656794,4,-2
2026-06-21,2026-06-20,Will Warren,NYY,CIN,NYY,CIN,5.470217282376401,1,5.5,over,pinnacle,-130.0,0.5652173913043478,0.5241802283033633,-0.041,6.0,under,0.620031855526082,0.0767,823532,701542,8,1
2026-06-21,2026-06-20,Andrew Abbott,CIN,NYY,NYY,CIN,4.672123081056833,1,4.5,over,betrivers,114.0,0.4672897196261682,0.4530006160809431,-0.0143,4.5,under,0.5469993839190569,0.0036,823532,671096,6,1
2026-06-21,2026-06-20,Colin Rea,CHC,TOR,CHC,TOR,4.432162707337856,1,3.5,over,betrivers,-117.0,0.5391705069124424,0.6142713501156783,0.0751,3.5,over,0.6142713501156783,0.0709,824665,607067,3,0
2026-06-21,2026-06-20,Patrick Corbin,TOR,CHC,CHC,TOR,3.789693595134182,1,3.5,over,novig,-100.0,0.5,0.5359191923940099,0.0359,3.5,over,0.5359191923940099,-0.0075,824665,571578,4,1
2026-06-21,2026-06-20,MacKenzie Gore,TEX,SD,TEX,SD,7.5909336518582675,1,6.5,over,pinnacle,122.0,0.4504504504504504,0.4548030501987588,0.0044,,,,,822885,669022,6,0
2026-06-21,2026-06-20,Walker Buehler,SD,TEX,TEX,SD,3.9351858679551786,1,4.5,over,pinnacle,130.0,0.4347826086956521,0.4446047878308575,0.0098,4.0,over,0.4446047878308575,-0.0988,822885,621111,7,1
2026-06-21,2026-06-20,Ian Seymour,TB,WSH,TB,WSH,3.890836838116485,1,4.5,under,betrivers,-124.0,0.5535714285714286,0.5580452001099416,0.0045,4.5,under,0.5580452001099416,0.0147,822967,693855,4,1
2026-06-21,2026-06-20,Cade Cavalli,WSH,TB,TB,WSH,5.090073068555931,1,4.5,over,betrivers,105.0,0.4878048780487805,0.5589232974140464,0.0711,4.5,over,0.5589232974140464,0.0155,822967,676917,1,0
2026-06-21,2026-06-20,Max Meyer,MIA,SF,MIA,SF,5.042151511257596,1,5.5,under,pinnacle,110.0,0.4761904761904761,0.5378888681677731,0.0617,,,,,823854,676974,7,0
2026-06-21,2026-06-20,Trevor McDonald,SF,MIA,MIA,SF,5.308881097924892,1,4.5,over,betrivers,107.0,0.4830917874396135,0.5616587633143634,0.0786,4.5,over,0.5616587633143634,0.0183,823854,686790,1,0
2026-06-21,2026-06-20,Chris Sale,ATL,MIL,ATL,MIL,7.110457251519861,1,7.5,over,fanduel,116.0,0.4629629629629629,0.4715042521304844,0.0085,7.0,over,0.4715042521304844,-0.0719,824909,519242,7,0
2026-06-21,2026-06-20,Kyle Harrison,MIL,ATL,ATL,MIL,5.977128257846453,1,5.5,under,pinnacle,113.0,0.4694835680751174,0.4815780172446166,0.0121,6.0,under,0.6256096674451554,0.0822,824909,690986,7,0
2026-06-21,2026-06-20,Spencer Arrighetti,HOU,CLE,HOU,CLE,5.753084095865751,1,5.5,over,betrivers,-132.0,0.5689655172413793,0.557026903984672,-0.0119,6.0,under,0.587495618953964,0.0441,824180,681293,8,1
2026-06-21,2026-06-20,Joey Cantillo,CLE,HOU,HOU,CLE,4.398478846417118,1,4.5,over,pinnacle,-102.0,0.504950495049505,0.5787017722491866,0.0738,4.5,over,0.5787017722491866,0.0353,824180,676282,9,1
2026-06-21,2026-06-20,Cristopher Sánchez,PHI,NYM,PHI,NYM,7.471922439790346,1,7.5,over,pinnacle,125.0,0.4444444444444444,0.4773763563822899,0.0329,7.0,over,0.4773763563822899,-0.066,823447,650911,5,0
2026-06-21,2026-06-20,Freddy Peralta,NYM,PHI,PHI,NYM,4.812716401204418,1,5.5,over,pinnacle,121.0,0.4524886877828054,0.4514494083584759,-0.001,5.0,over,0.4514494083584759,-0.0919,823447,642547,2,0
2026-06-21,2026-06-20,Tomoyuki Sugano,COL,PIT,COL,PIT,3.83408694499271,0,,,,,,,,,,,,824342,608372,5,-2
2026-06-21,2026-06-20,Paul Skenes,PIT,COL,COL,PIT,5.821449531109761,1,6.5,under,betrivers,-103.0,0.5073891625615764,0.5845831324708859,0.0772,6.5,under,0.5845831324708859,0.0412,824342,694973,8,0
2026-06-21,2026-06-20,J.T. Ginn,ATH,LAA,ATH,LAA,4.918326264660491,1,5.5,over,betrivers,114.0,0.4672897196261682,0.4581797924586047,-0.0091,5.0,over,0.4581797924586047,-0.0852,824988,669372,5,0
2026-06-21,2026-06-20,Walbert Ureña,LAA,ATH,ATH,LAA,5.666738272368666,0,,,,,,,,,,,,824988,700712,6,-2
2026-06-21,2026-06-20,Yoshinobu Yamamoto,LAD,BAL,LAD,BAL,7.47977448134765,1,7.5,under,betrivers,-150.0,0.6,0.5866712193654151,-0.0133,7.0,under,0.5866712193654151,0.0433,823937,808967,6,1
2026-06-21,2026-06-20,Trevor Rogers,BAL,LAD,LAD,BAL,3.2350065471115914,1,3.5,over,betrivers,-152.0,0.6031746031746031,0.5858764042237157,-0.0173,4.0,under,0.589466965493936,0.0461,823937,669432,6,1
2026-06-21,2026-06-20,Emerson Hancock,SEA,BOS,SEA,BOS,5.39826170166425,1,5.5,over,betrivers,117.0,0.4608294930875576,0.4804958166851454,0.0197,5.0,over,0.4804958166851454,-0.0629,823126,676106,6,1
2026-06-21,2026-06-20,Connelly Early,BOS,SEA,SEA,BOS,5.442397293060529,1,6.5,under,betrivers,-143.0,0.588477366255144,0.6296667775566116,0.0412,6.0,under,0.6296667775566116,0.0863,823126,813349,7,0
2026-06-21,2026-06-20,Zac Gallen,AZ,MIN,AZ,MIN,3.973176231197542,1,4.5,over,betrivers,108.0,0.4807692307692308,0.5520381759203156,0.0713,4.0,over,0.5520381759203156,0.0087,825068,668678,2,0
2026-06-21,2026-06-20,Taj Bradley,MIN,AZ,AZ,MIN,6.152050790243274,1,4.5,over,betrivers,-122.0,0.5495495495495496,0.6245018426869866,0.075,5.0,over,0.4698779390226463,-0.0735,825068,671737,4,0
2026-06-22,2026-06-21,Zack Wheeler,PHI,NYM,PHI,NYM,6.150463150557129,1,4.5,over,novig,108.0,0.4807692307692308,0.6297162415304544,0.1489,,,,,823449,554430,7,1
2026-06-22,2026-06-21,Jared Jones,PIT,COL,COL,PIT,3.522701246679866,1,5.5,under,betrivers,-159.0,0.6138996138996139,0.7266310924963555,0.1127,,,,,824343,683003,3,1
2026-06-22,2026-06-21,Michael Lorenzen,COL,PIT,COL,PIT,3.4875037371884354,1,4.5,under,fanatics,-115.0,0.5348837209302325,0.6228337728458617,0.088,,,,,824343,547179,5,0
2026-06-22,2026-06-21,Reid Detmers,LAA,ATH,ATH,LAA,5.587517464041508,1,6.5,under,fanatics,100.0,0.5,0.5864110414496743,0.0864,,,,,824987,672282,4,1
2026-06-22,2026-06-21,Payton Tolle,BOS,SEA,SEA,BOS,4.811996130971135,1,6.5,under,betrivers,-157.0,0.6108949416342413,0.6846218175236717,0.0737,,,,,823123,801139,2,1
2026-06-22,2026-06-21,Davis Martin,CWS,DET,DET,CWS,6.221263724600374,1,5.5,over,betrivers,120.0,0.4545454545454545,0.5229779570204178,0.0684,,,,,824260,663436,4,0
2026-06-22,2026-06-21,Robert Gasser,MIL,ATL,ATL,MIL,4.473044937643392,1,5.5,under,draftkings,-127.0,0.5594713656387665,0.6206032555945709,0.0611,,,,,824908,688107,7,0
2026-06-22,2026-06-21,Mike Paredes,MIN,AZ,AZ,MIN,3.451138506346078,1,4.5,under,hardrock,-145.0,0.5918367346938775,0.6467674997895723,0.0549,,,,,825067,702474,1,1
2026-06-22,2026-06-21,Dylan Cease,TOR,CHC,CHC,TOR,6.4026914611152375,1,6.5,under,draftkings,119.0,0.45662100456621,0.5028460343139494,0.0462,,,,,824664,656302,-1,-2
2026-06-22,2026-06-21,Ryan Gusto,MIA,SF,MIA,SF,3.218146341635497,1,3.5,under,betrivers,100.0,0.5,0.540339676150783,0.0403,,,,,823852,687473,6,0
2026-06-22,2026-06-21,Emmet Sheehan,LAD,BAL,LAD,BAL,5.81431687609197,1,6.5,under,betrivers,-114.0,0.5327102803738317,0.5719498401247977,0.0392,,,,,823934,686218,4,1
2026-06-22,2026-06-21,Jack Perkins,ATH,LAA,ATH,LAA,6.315346561197168,1,5.5,over,hardrock,-110.0,0.5238095238095238,0.5543409011936206,0.0305,,,,,824987,678022,8,1
2026-06-22,2026-06-21,Stephen Kolek,KC,STL,KC,STL,3.0878351240979733,1,3.5,under,betrivers,-121.0,0.5475113122171946,0.5721980722521915,0.0247,,,,,824095,663568,0,1
2026-06-22,2026-06-21,Dustin May,STL,KC,KC,STL,4.427772540874213,1,5.5,under,betrivers,-167.0,0.6254681647940075,0.6471735263388806,0.0217,,,,,824095,669160,2,1
2026-06-22,2026-06-21,Kai-Wei Teng,HOU,CLE,HOU,CLE,6.082573199667648,1,5.5,over,betrivers,-104.0,0.5098039215686274,0.5282517315184775,0.0184,,,,,824177,678906,4,0
2026-06-22,2026-06-21,David Peterson,NYM,PHI,PHI,NYM,4.303560521261929,1,4.5,under,betrivers,-107.0,0.5169082125603864,0.533830102612137,0.0169,,,,,823449,656849,5,0
2026-06-22,2026-06-21,Bryce Elder,ATL,MIL,ATL,MIL,4.551228906068837,1,4.5,over,betrivers,120.0,0.4545454545454545,0.4669975695917459,0.0125,,,,,824908,693821,6,1
2026-06-22,2026-06-21,Logan Webb,SF,MIA,MIA,SF,5.2841237267097885,1,5.5,under,betrivers,-112.0,0.5283018867924528,0.5325846995296706,0.0043,,,,,823852,657277,5,1
2026-06-22,2026-06-21,Slade Cecconi,CLE,HOU,HOU,CLE,3.83127987936765,1,4.5,under,betrivers,-167.0,0.6254681647940075,0.6177934223999956,-0.0077,,,,,824177,677944,1,1
2026-06-22,2026-06-21,Keider Montero,DET,CWS,DET,CWS,3.862234757228828,1,3.5,over,betrivers,-113.0,0.5305164319248826,0.5195461172893306,-0.011,,,,,824260,672456,3,0
2026-06-22,2026-06-21,Nick Martinez,TB,WSH,TB,WSH,4.1285660251470455,1,3.5,over,betrivers,-137.0,0.5780590717299579,0.5644204726473616,-0.0136,,,,,822968,607259,5,1
2026-06-22,2026-06-21,Logan Gilbert,SEA,BOS,SEA,BOS,7.420568227004495,1,6.5,over,betrivers,-148.0,0.5967741935483871,0.5804999882772452,-0.0163,,,,,823123,669302,8,1
2026-06-22,2026-06-21,Elmer Rodríguez,NYY,CIN,NYY,CIN,4.258750465641278,1,3.5,over,betrivers,-157.0,0.6108949416342413,0.5882268346509322,-0.0227,,,,,823531,695684,4,1
2026-06-22,2026-06-21,Nathan Eovaldi,TEX,SD,TEX,SD,5.935548970558409,1,5.5,over,betrivers,-132.0,0.5689655172413793,0.5353397878795738,-0.0336,,,,,822883,543135,9,1
2026-06-22,2026-06-21,Chase Burns,CIN,NYY,NYY,CIN,7.011151470702157,1,7.5,under,betrivers,-159.0,0.6138996138996139,0.5792502483927967,-0.0346,,,,,823531,695505,7,1
2026-06-22,2026-06-21,Shota Imanaga,CHC,TOR,CHC,TOR,4.867212689932766,1,4.5,over,parx,-152.0,0.6031746031746031,0.5423265747816797,-0.0608,,,,,824664,684007,-1,-2
2026-06-22,2026-06-21,Brandon Young,BAL,LAD,LAD,BAL,4.053300056056256,1,3.5,over,betrivers,-175.0,0.6363636363636364,0.5754309688934001,-0.0609,,,,,823934,687064,5,1
2026-06-22,2026-06-21,Andrew Alvarez,WSH,TB,TB,WSH,3.794320264777835,1,3.5,over,betrivers,-162.0,0.6183206106870229,0.5414972820205726,-0.0768,,,,,822968,674841,6,1
2026-06-22,2026-06-21,Wandy Peralta,SD,TEX,TEX,SD,1.1704660954791897,0,,,,,,,,,,,,822883,593974,0,-2
2026-06-22,2026-06-21,Jose Cabrera,AZ,MIN,AZ,MIN,2.044217005943067,0,,,,,,,,,,,,825067,703615,3,-2
2026-06-23,2026-06-22,Andre Pallante,STL,AZ,STL,AZ,5.298684673913045,1,3.5,over,pinnacle,-123.0,0.5515695067264574,0.6733298715513486,0.1218,,,,,823040,669467,2,0
2026-06-23,2026-06-22,Merrill Kelly,AZ,STL,STL,AZ,4.776284662870831,1,3.5,over,betrivers,-103.0,0.5073891625615764,0.6097790012210137,0.1024,,,,,823040,518876,2,0
2026-06-23,2026-06-22,Gerrit Cole,NYY,DET,DET,NYY,4.780718483630134,1,5.5,under,pinnacle,-108.0,0.5192307692307693,0.6066926087717471,0.0875,,,,,824261,543037,5,1
2026-06-23,2026-06-22,Kyle Bradish,BAL,LAA,LAA,BAL,5.145813442969764,1,6.5,under,betrivers,-125.0,0.5555555555555556,0.6376186337509474,0.0821,,,,,824016,680694,9,0
2026-06-23,2026-06-22,Gavin Williams,CLE,CWS,CWS,CLE,6.079701678993461,1,4.5,over,caesars,-130.0,0.5652173913043478,0.6397366059860086,0.0745,,,,,824585,668909,8,1
2026-06-23,2026-06-22,Brady Singer,CIN,MIL,CIN,MIL,4.7478645438705644,1,5.5,under,novig,-113.0,0.5305164319248826,0.5914522429316333,0.0609,,,,,824502,663903,7,0
2026-06-23,2026-06-22,Zebby Matthews,MIN,LAD,MIN,LAD,5.14423729555071,1,4.5,over,pinnacle,103.0,0.4926108374384236,0.5355518716395454,0.0429,,,,,823692,805673,5,1
2026-06-23,2026-06-22,Dylan Cease,TOR,HOU,TOR,HOU,7.979374165649328,1,7.5,over,betrivers,120.0,0.4545454545454545,0.4972006344640092,0.0427,,,,,822800,656302,8,1
2026-06-23,2026-06-22,Shota Imanaga,CHC,NYM,NYM,CHC,4.543991491038226,1,5.5,under,betrivers,-139.0,0.5815899581589958,0.6219046546911311,0.0403,,,,,823613,684007,-1,-2
2026-06-23,2026-06-22,Eric Lauer,LAD,MIN,MIN,LAD,3.432879366836786,1,3.5,under,betrivers,112.0,0.4716981132075472,0.5081482365710503,0.0365,,,,,823692,641778,2,1
2026-06-23,2026-06-22,Ryan Feltner,COL,BOS,COL,BOS,4.296401408174241,1,3.5,over,betrivers,-113.0,0.5305164319248826,0.5663713064081304,0.0359,,,,,824344,663372,2,0
2026-06-23,2026-06-22,Kodai Senga,NYM,CHC,NYM,CHC,5.176686521421739,1,4.5,over,betrivers,-108.0,0.5192307692307693,0.544041699414692,0.0248,,,,,823613,673540,-1,-2
2026-06-23,2026-06-22,Anthony Kay,CWS,CLE,CWS,CLE,4.791258262604957,1,4.5,over,caesars,101.0,0.4975124378109453,0.5180207912410137,0.0205,,,,,824585,641743,8,1
2026-06-23,2026-06-22,Framber Valdez,DET,NYY,DET,NYY,5.433883502797324,1,4.5,over,caesars,-140.0,0.5833333333333334,0.592483129514192,0.0091,,,,,824261,664285,8,1
2026-06-23,2026-06-22,Michael King,SD,ATL,SD,ATL,5.243899700043833,1,4.5,over,betrivers,-127.0,0.5594713656387665,0.5633858365732938,0.0039,,,,,823288,650633,5,1
2026-06-23,2026-06-22,Tyler Phillips,MIA,TEX,MIA,TEX,3.9971436277496255,1,4.5,under,betrivers,-141.0,0.5850622406639004,0.5881905198103086,0.0031,,,,,823851,663969,4,1
2026-06-23,2026-06-22,Hunter Brown,HOU,TOR,TOR,HOU,5.375319843683136,1,5.5,under,betrivers,-114.0,0.5327102803738317,0.5259615560106552,-0.0067,,,,,822800,686613,4,1
2026-06-23,2026-06-22,Jake Bennett,BOS,COL,COL,BOS,3.621029679744353,1,3.5,over,betrivers,106.0,0.4854368932038835,0.4775388856636219,-0.0079,,,,,824344,687562,9,1
2026-06-23,2026-06-22,Grant Holmes,ATL,SD,SD,ATL,4.562116912362046,1,4.5,over,betrivers,107.0,0.4830917874396135,0.4718713998976786,-0.0112,,,,,823288,656550,4,0
2026-06-23,2026-06-22,Michael Wacha,KC,TB,TB,KC,3.8370346938269817,1,4.5,under,betrivers,-175.0,0.6363636363636364,0.6206227078853943,-0.0157,,,,,822964,608379,5,0
2026-06-23,2026-06-22,Sam Aldegheri,LAA,BAL,LAA,BAL,4.236081147733255,1,4.5,over,betrivers,125.0,0.4444444444444444,0.42482310675062,-0.0196,,,,,824016,691951,3,0
2026-06-23,2026-06-22,Foster Griffin,WSH,PHI,WSH,PHI,5.113350061488873,1,5.5,under,betrivers,-157.0,0.6108949416342413,0.5770723439334742,-0.0338,,,,,822720,656492,9,0
2026-06-23,2026-06-22,Drew Rasmussen,TB,KC,TB,KC,5.880521803054426,1,5.5,over,betrivers,-162.0,0.6183206106870229,0.5465394654136406,-0.0718,,,,,822964,656876,5,0
2026-06-23,2026-06-22,Tyler Alexander,TEX,MIA,MIA,TEX,1.207115042996014,0,,,,,,,,,,,,823851,641302,1,-2
2026-06-24,2026-06-23,Eduardo Rodriguez,AZ,STL,STL,AZ,4.101528340778955,1,5.5,under,pinnacle,-101.0,0.5024875621890548,0.6353457583405777,0.1329,,,,,823043,593958,5,1
2026-06-24,2026-06-23,George Kirby,SEA,PIT,PIT,SEA,5.133930535085243,1,5.5,under,pinnacle,124.0,0.4464285714285714,0.5528012671295802,0.1064,,,,,823365,669923,5,1
2026-06-24,2026-06-23,Parker Messick,CLE,CWS,CWS,CLE,4.642084643383589,1,5.5,under,caesars,105.0,0.4878048780487805,0.5917945586899681,0.104,,,,,824584,800048,10,0
